SUB_DISTRICT,TYPE,STATE,CENSUS_CODE_2001,NAME,DISTRICT
Lunawada,Village,Gujarat,2417000401192200,Tarnocha,Panch Mahals
Dhrangadhra,Village,Gujarat,2408000200562500,Satapar,Surendranagar
Lunawada,Village,Gujarat,2417000401191900,Vardhari,Panch Mahals
Kapadvanj,Village,Gujarat,2416000101082800,Pirojpur,Kheda
Jhalod,Village,Gujarat,2418000201276600,Trakda Mahudi,Dohad
Viramgam,Village,Gujarat,2407000300512200,Viramgam (Rural),Ahmadabad
Anjar,Village,Gujarat,2401000400032100,Meghpar (Kumbhardi),Kachchh
Lunawada,Village,Gujarat,2417000401192600,Nalna Muvada,Panch Mahals
Dehgam,Village,Gujarat,2406000400497900,Betawada,Gandhinagar
Jhalod,Village,Gujarat,2418000201276100,Dungra,Dohad
Jhalod,Village,Gujarat,2418000201276900,Kanji Kheda,Dohad
Jhalod,Village,Gujarat,2418000201276700,Jitpur,Dohad
Daskroi,Town,Gujarat,2407000640715000,Thaltej,Ahmadabad
Dehgam,Village,Gujarat,2406000400498000,Vaghajipur,Gandhinagar
Balasinor,Village,Gujarat,2416000301094900,Vasadra,Kheda
Lunawada,Village,Gujarat,2417000401196900,Bhaiyasar,Panch Mahals
Lunawada,Village,Gujarat,2417000401192700,Dokelav,Panch Mahals
Morwa (hadaf),Village,Gujarat,2417000601211500,Chopada Bujarg,Panch Mahals
Mandvi,Village,Gujarat,2401000800080700,Poladiya,Kachchh
Lunawada,Village,Gujarat,2417000401192800,Panam Palla,Panch Mahals
Jhalod,Village,Gujarat,2418000201276800,Valunda,Dohad
Sanand,Village,Gujarat,2407000400516600,Bhavanpur,Ahmadabad
Lunawada,Village,Gujarat,2417000401195300,Verama,Panch Mahals
Kapadvanj,Village,Gujarat,2416000101083100,Sultanpur (Vadadhara),Kheda
Kapadvanj,Village,Gujarat,2416000101083200,Vadadhara,Kheda
Halvad,Village,Gujarat,2408000100556600,Juna Amrapar,Surendranagar
Maliya,Village,Gujarat,2409000100621200,Khirai,Rajkot
Jhalod,Village,Gujarat,2418000201275700,Bodiya Bhint,Dohad
Lunawada,Village,Gujarat,2417000401197300,Sattalav,Panch Mahals
Ahmadabad City,Town,Gujarat,2407000540706000,Chandlodiya,Ahmadabad
Sanand,Village,Gujarat,2407000400516700,Chekhla,Ahmadabad
Sanand,Village,Gujarat,2407000400516100,Dodar,Ahmadabad
Mandvi,Village,Gujarat,2401000800082400,Rampar,Kachchh
Shehera,Village,Gujarat,2417000501203300,Undara,Panch Mahals
Lunawada,Village,Gujarat,2417000401192000,Dhesiya,Panch Mahals
Jhalod,Village,Gujarat,2418000201275100,Kadval,Dohad
Lunawada,Village,Gujarat,2417000401192300,Panch Mahudi,Panch Mahals
Jhalod,Village,Gujarat,2418000201274700,Ghodiya,Dohad
Lunawada,Village,Gujarat,2417000401191400,Kalyanpura,Panch Mahals
Jhalod,Village,Gujarat,2418000201274500,Therka,Dohad
Lunawada,Village,Gujarat,2417000401192500,Jagapagina Muvada,Panch Mahals
Maliya,Village,Gujarat,2409000100621700,Nani Barar,Rajkot
Anjar,Village,Gujarat,2401000400031700,Khedoi,Kachchh
Daskroi,Village,Gujarat,2407000600523300,Hebatpur,Ahmadabad
Halvad,Village,Gujarat,2408000100556300,Mayurnagar,Surendranagar
Kapadvanj,Village,Gujarat,2416000101084400,Kevadiya,Kheda
Santrampur,Village,Gujarat,2417000301176100,Ambaliyat,Panch Mahals
Kapadvanj,Village,Gujarat,2416000101082600,Alawa,Kheda
Lunawada,Village,Gujarat,2417000401192100,Dalwai Savali,Panch Mahals
Kalol,Village,Gujarat,2406000100477500,Rancharada,Gandhinagar
Morwa (hadaf),Village,Gujarat,2417000601211200,Khatva,Panch Mahals
Mandvi,Village,Gujarat,2401000800082300,Mamaymora,Kachchh
Dhrangadhra,Village,Gujarat,2408000200562900,Kankavati,Surendranagar
Lunawada,Village,Gujarat,2417000401191500,Kadachhala,Panch Mahals
Dasada,Village,Gujarat,2408000300575000,Sedla,Surendranagar
Daskroi,Village,Gujarat,2407000600523600,Hanspura,Ahmadabad
Ahmadabad City,Town,Gujarat,2407000540704000,Ahmedabad Cantonment,Ahmadabad
Lunawada,Village,Gujarat,2417000401194700,Sabalpur,Panch Mahals
Dasada,Village,Gujarat,2408000300575500,Bhadena,Surendranagar
Shehera,Village,Gujarat,2417000501203100,Balujina Muvada (West),Panch Mahals
Kapadvanj,Village,Gujarat,2416000101084300,Rozavada,Kheda
Jhalod,Village,Gujarat,2418000201277100,Kakreli,Dohad
Dehgam,Village,Gujarat,2406000400498400,Bahiyel,Gandhinagar
Jhalod,Village,Gujarat,2418000201278000,Jasuni,Dohad
Jhalod,Village,Gujarat,2418000201274600,Vagela,Dohad
Lunawada,Village,Gujarat,2417000401197200,Khoda Amba,Panch Mahals
Jhalod,Village,Gujarat,2418000201276000,Vansiya,Dohad
Morwa (hadaf),Village,Gujarat,2417000601211400,Chopada  Khurd,Panch Mahals
Jhalod,Village,Gujarat,2418000201275600,Jaror,Dohad
Bhuj,Village,Gujarat,2401000500049000,Jhumkha,Kachchh
Viramgam,Village,Gujarat,2407000300512000,Kankaravadi,Ahmadabad
Mandvi,Village,Gujarat,2401000800082200,Darashadi,Kachchh
Balasinor,Village,Gujarat,2416000301094500,Kambopa,Kheda
Jhalod,Village,Gujarat,2418000201278200,Nenki,Dohad
Mandvi,Village,Gujarat,2401000800080800,Kotdi,Kachchh
Jhalod,Village,Gujarat,2418000201275200,Hirola,Dohad
Dhrangadhra,Village,Gujarat,2408000200562600,Juna Ghanshyamgad,Surendranagar
Jhalod,Village,Gujarat,2418000201275800,Dhavdi Faliya,Dohad
Kapadvanj,Village,Gujarat,2416000101084500,Bhailakui,Kheda
Jhalod,Village,Gujarat,2418000201277000,Vaniya Ghanti,Dohad
Lunawada,Village,Gujarat,2417000401197400,Juna Muvada,Panch Mahals
Anjar,Village,Gujarat,2401000400031900,Vidi,Kachchh
Shehera,Village,Gujarat,2417000501203400,Mor,Panch Mahals
Balasinor,Village,Gujarat,2416000301095200,Bhanthala,Kheda
Kadi,Village,Gujarat,2404000900331800,Chandrasan,Mahesana
Jhalod,Village,Gujarat,2418000201277800,Kadvana Pad,Dohad
Jhalod,Village,Gujarat,2418000201277200,Bhaman,Dohad
Lunawada,Village,Gujarat,2417000401192400,Jhara,Panch Mahals
Kapadvanj,Village,Gujarat,2416000101084000,Lalpur,Kheda
Dhrangadhra,Village,Gujarat,2408000200563500,Vavdi,Surendranagar
Jhalod,Village,Gujarat,2418000201274400,Melaniya,Dohad
Abdasa,Village,Gujarat,2401000700077400,Vandi Nani,Kachchh
Maliya,Village,Gujarat,2409000100623000,Vadharva,Rajkot
Kapadvanj,Village,Gujarat,2416000101082700,Ladujina Muvada,Kheda
Viramgam,Village,Gujarat,2407000300513000,Rahemalpur,Ahmadabad
Halvad,Village,Gujarat,2408000100556400,Raysangpar,Surendranagar
Gandhidham,Town,Gujarat,2401001040107000,Gandhidham,Kachchh
Daskroi,Village,Gujarat,2407000600524100,Huka,Ahmadabad
Jhalod,Village,Gujarat,2418000201281400,Chakaliya,Dohad
Abdasa,Village,Gujarat,2401000700077100,Suthari,Kachchh
Lunawada,Village,Gujarat,2417000401194800,Bhanpur,Panch Mahals
Jhalod,Village,Gujarat,2418000201275500,Dhamena,Dohad
Jhalod,Village,Gujarat,2418000201277600,Thala (Sanjeli),Dohad
Abdasa,Village,Gujarat,2401000700076700,Kadoli,Kachchh
Maliya,Village,Gujarat,2409000100623100,Sultanpur,Rajkot
Lunawada,Village,Gujarat,2417000401196800,Sova,Panch Mahals
Lunawada,Village,Gujarat,2417000401197600,Vaviya Muvada,Panch Mahals
Lunawada,Village,Gujarat,2417000401197500,Ramavata,Panch Mahals
Kalol,Village,Gujarat,2406000100477400,Unali,Gandhinagar
Morwa (hadaf),Village,Gujarat,2417000601211100,Ratanpur (Metral),Panch Mahals
Lunawada,Village,Gujarat,2417000401194900,Kakana Chamariya,Panch Mahals
Kapadvanj,Village,Gujarat,2416000101083800,Letar,Kheda
Kapadvanj,Village,Gujarat,2416000101083700,Dudhathal,Kheda
Halvad,Village,Gujarat,2408000100557100,Mangalpur,Surendranagar
Jhalod,Village,Gujarat,2418000201277700,Kota,Dohad
Jhalod,Village,Gujarat,2418000201274800,Khakhariya,Dohad
Jhalod,Village,Gujarat,2418000201277900,Doka Talavdi,Dohad
Kathlal,Village,Gujarat,2416000401098800,Narpura Alias Narmiyani Muvadi,Kheda
Anjar,Village,Gujarat,2401000400031100,Sarkhan,Kachchh
Sanand,Village,Gujarat,2407000400516400,Rampura,Ahmadabad
Kalol,Village,Gujarat,2406000100477600,Nandoli,Gandhinagar
Abdasa,Village,Gujarat,2401000700078300,Vandi Moti,Kachchh
Jhalod,Village,Gujarat,2418000201275400,Dhalsimal,Dohad
Lunawada,Village,Gujarat,2417000401195000,Sarkari Chamariya,Panch Mahals
Morwa (hadaf),Village,Gujarat,2417000601211600,Bhatha,Panch Mahals
Dasada,Village,Gujarat,2408000300574900,Akhiyana,Surendranagar
Lunawada,Village,Gujarat,2417000401195500,Hadmatiya,Panch Mahals
Dehgam,Village,Gujarat,2406000400498900,Ghamij,Gandhinagar
Dasada,Village,Gujarat,2408000300575400,Rajpar,Surendranagar
Jhalod,Village,Gujarat,2418000201275300,Kunda,Dohad
Abdasa,Village,Gujarat,2401000700076900,Bera,Kachchh
Dhrangadhra,Village,Gujarat,2408000200563000,Gopalgadh,Surendranagar
Lunawada,Village,Gujarat,2417000401196700,Viraniya,Panch Mahals
Lunawada,Village,Gujarat,2417000401191600,Chapatiya,Panch Mahals
Maliya,Village,Gujarat,2409000100621800,Bhavpar,Rajkot
Jhalod,Village,Gujarat,2418000201278500,Dhediya,Dohad
Halvad,Village,Gujarat,2408000100557200,Butvada,Surendranagar
Viramgam,Village,Gujarat,2407000300513200,Karkathal,Ahmadabad
Maliya,Village,Gujarat,2409000100621600,Songadh,Rajkot
Kapadvanj,Village,Gujarat,2416000101083600,Reliya,Kheda
Santrampur,Village,Gujarat,2417000301177600,Limdi,Panch Mahals
Kalol,Village,Gujarat,2406000100477300,Vansajada Dhedia,Gandhinagar
Jhalod,Village,Gujarat,2418000201275900,Chakisana,Dohad
Halvad,Village,Gujarat,2408000100557300,Vegadvav,Surendranagar
Dhrangadhra,Village,Gujarat,2408000200563700,Dhrumath,Surendranagar
Dasada,Village,Gujarat,2408000300575800,Kamalpur,Surendranagar
Halvad,Village,Gujarat,2408000100556500,Nava Ghanshyamgad,Surendranagar
Dehgam,Village,Gujarat,2406000400498700,Karoli,Gandhinagar
Shehera,Village,Gujarat,2417000501203000,Khuntkhar,Panch Mahals
Dehgam,Village,Gujarat,2406000400498500,Krishnanagar,Gandhinagar
Daskroi,Town,Gujarat,2407000640718000,Vastral,Ahmadabad
Ahmadabad City,Town,Gujarat,2407000540707000,Ghatlodiya,Ahmadabad
Shehera,Village,Gujarat,2417000501203700,Chari,Panch Mahals
Lunawada,Village,Gujarat,2417000401195100,Gokalpura-2,Panch Mahals
Balasinor,Village,Gujarat,2416000301095000,Pandva,Kheda
Santrampur,Village,Gujarat,2417000301177500,Jaldada,Panch Mahals
Jhalod,Village,Gujarat,2418000201275000,Bajarvada,Dohad
Anjar,Village,Gujarat,2401000400031400,Mathda,Kachchh
Lunawada,Village,Gujarat,2417000401195600,Agarwada,Panch Mahals
Abdasa,Village,Gujarat,2401000700078400,Dumra,Kachchh
Jhalod,Village,Gujarat,2418000201277300,Moli,Dohad
Morwa (hadaf),Village,Gujarat,2417000601211700,Metral,Panch Mahals
Lunawada,Village,Gujarat,2417000401195200,Bhadakha,Panch Mahals
Jhalod,Village,Gujarat,2418000201277500,Govinda Talai,Dohad
Kadi,Village,Gujarat,2404000900331900,Yashvantpura,Mahesana
Mandvi,Village,Gujarat,2401000800082500,Dhunai,Kachchh
Mandvi,Village,Gujarat,2401000800082000,Asarani,Kachchh
Dasada,Village,Gujarat,2408000300575100,Sidhsar,Surendranagar
Jhalod,Village,Gujarat,2418000201278100,Galana Pad,Dohad
Daskroi,Village,Gujarat,2407000600524200,Navarangpura,Ahmadabad
Kathlal,Village,Gujarat,2416000401098900,Madadra,Kheda
Maliya,Village,Gujarat,2409000100621500,Rasangpar,Rajkot
Abdasa,Village,Gujarat,2401000700079000,Karodiya Mota,Kachchh
Kathlal,Village,Gujarat,2416000401099000,Apruji,Kheda
Dehgam,Village,Gujarat,2406000400498100,Nikol,Gandhinagar
Lunawada,Village,Gujarat,2417000401191700,Chhapri-2 (Vardhari),Panch Mahals
Jhalod,Village,Gujarat,2418000201277400,Itadi,Dohad
Maliya,Village,Gujarat,2409000100621400,Fattepar,Rajkot
Morwa (hadaf),Village,Gujarat,2417000601211000,Hareda,Panch Mahals
Jhalod,Village,Gujarat,2418000201274900,Nansalai,Dohad
Mandvi,Village,Gujarat,2401000800081800,Pyaka,Kachchh
Morwa (hadaf),Village,Gujarat,2417000601212400,Mora,Panch Mahals
Kapadvanj,Village,Gujarat,2416000101083900,Vadali,Kheda
Daskroi,Village,Gujarat,2407000600523500,Shilaj,Ahmadabad
Lunawada,Village,Gujarat,2417000401196400,Ladvel,Panch Mahals
Lunawada,Village,Gujarat,2417000401191800,Bhimpur,Panch Mahals
Lunawada,Village,Gujarat,2417000401196600,Bamanwad,Panch Mahals
Sanand,Village,Gujarat,2407000400516200,Naranpura,Ahmadabad
Abdasa,Village,Gujarat,2401000700077300,Shiru Vandh,Kachchh
Lunawada,Village,Gujarat,2417000401200000,Dezar,Panch Mahals
Viramgam,Village,Gujarat,2407000300513500,Kalyanpur (Shiyal),Ahmadabad
Jhalod,Village,Gujarat,2418000201279000,Chamariya,Dohad
Dehgam,Village,Gujarat,2406000400498600,Ramnagar,Gandhinagar
Kapadvanj,Village,Gujarat,2416000101083500,Sunda,Kheda
Kapadvanj,Village,Gujarat,2416000101084200,Kalaji,Kheda
Kapadvanj,Village,Gujarat,2416000101084600,Hamirpura,Kheda
Daskroi,Village,Gujarat,2407000600524500,Bharkunda,Ahmadabad
Maliya,Village,Gujarat,2409000100623200,Manaba,Rajkot
Lunawada,Village,Gujarat,2417000401197700,Bhatpur,Panch Mahals
Kapadvanj,Village,Gujarat,2416000101084800,Thunchal,Kheda
Lunawada,Village,Gujarat,2417000401195700,Charangam (Namnar),Panch Mahals
Jhalod,Village,Gujarat,2418000201281500,Pethapur,Dohad
Anjar,Village,Gujarat,2401000400031300,Makhiana,Kachchh
Anjar,Village,Gujarat,2401000400032300,Mindiyala,Kachchh
Abdasa,Village,Gujarat,2401000700078500,Sandhan,Kachchh
Gandhidham,Village,Gujarat,2401001000094900,Kidana,Kachchh
Dhrangadhra,Village,Gujarat,2408000200563300,Rajpar,Surendranagar
Sanand,Village,Gujarat,2407000400516800,Garodiya,Ahmadabad
Bhuj,Village,Gujarat,2401000500049300,Gajod,Kachchh
Shehera,Village,Gujarat,2417000501203500,Kotha,Panch Mahals
Kapadvanj,Village,Gujarat,2416000101085300,Bhutiya,Kheda
Dehgam,Village,Gujarat,2406000400498800,Kodrali,Gandhinagar
Daskroi,Village,Gujarat,2407000600524300,Zanu,Ahmadabad
Jhalod,Village,Gujarat,2418000201278600,Sanjeli,Dohad
Viramgam,Village,Gujarat,2407000300513100,Thori Mubarak,Ahmadabad
Kapadvanj,Village,Gujarat,2416000101084900,Sultanpur (Taiyabpur),Kheda
Lunawada,Village,Gujarat,2417000401195400,Haripura,Panch Mahals
Jhalod,Village,Gujarat,2418000201281200,Raniyar Kanbi,Dohad
Anjar,Village,Gujarat,2401000400031200,Bhalot,Kachchh
Gandhidham,Village,Gujarat,2401001000094700,Antarjal,Kachchh
Abdasa,Village,Gujarat,2401000700079100,Karodiya Nana,Kachchh
Dehgam,Village,Gujarat,2406000400499000,Kamalbandh Vasna,Gandhinagar
Sanand,Village,Gujarat,2407000400517300,Chharodi,Ahmadabad
Morwa (hadaf),Village,Gujarat,2417000601211800,Bhuwar,Panch Mahals
Lunawada,Village,Gujarat,2417000401196200,Thana Savali,Panch Mahals
Shehera,Village,Gujarat,2417000501202900,Boriya,Panch Mahals
Kapadvanj,Village,Gujarat,2416000101084700,Aghatna Muvada,Kheda
Halvad,Village,Gujarat,2408000100556100,Survadar,Surendranagar
Maliya,Village,Gujarat,2409000100621900,Bagasara,Rajkot
Gandhidham,Village,Gujarat,2401001000094800,Shinay,Kachchh
Lunawada,Village,Gujarat,2417000401199800,Shivrajpur,Panch Mahals
Balasinor,Village,Gujarat,2416000301095100,Sutariya,Kheda
Abdasa,Village,Gujarat,2401000700076800,Kamand,Kachchh
Jhalod,Village,Gujarat,2418000201278900,Tisana Muvada,Dohad
Dasada,Village,Gujarat,2408000300575600,Hebatpur,Surendranagar
Mandvi,Village,Gujarat,2401000800081900,Manjal,Kachchh
Sanand,Village,Gujarat,2407000400517400,Khoraj,Ahmadabad
Kapadvanj,Village,Gujarat,2416000101085000,Khanpur,Kheda
Jhalod,Village,Gujarat,2418000201278700,Patela,Dohad
Kalol,Village,Gujarat,2406000100477700,Palodiya,Gandhinagar
Lunawada,Village,Gujarat,2417000401196500,Khalaspur,Panch Mahals
Kapadvanj,Village,Gujarat,2416000101084100,Jagdupur,Kheda
Jhalod,Village,Gujarat,2418000201281000,Sampoi,Dohad
Jhalod,Village,Gujarat,2418000201281300,Paniya,Dohad
Daskroi,Village,Gujarat,2407000600524600,Pasunj,Ahmadabad
Lunawada,Village,Gujarat,2417000401197900,Kantar,Panch Mahals
Daskroi,Village,Gujarat,2407000600524400,Lalpur,Ahmadabad
Ahmadabad City,Town,Gujarat,2407000540708000,Memnagar,Ahmadabad
Mandvi,Village,Gujarat,2401000800082900,Sherdi,Kachchh
Halvad,Town,Gujarat,2408000140801000,Halvad,Surendranagar
